id;user_id;prop_firm_id;pair;profit;session;emotion;notes;trade_date;created_at;updated_at;screenshot_url;screenshots;video_url;cycle_id;trade_type;volume;entry_price;take_profit;stop_loss;close_price;open_time;close_time;mt5_ticket;is_synced;emotion_tag;rule_broken;mistake_tags
388178b4-8842-4d99-adf7-adb6594c286a;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;5.38;LONDON;CALM;;2025-11-07;2025-11-08 09:53:36.82401+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
40c2cd91-8604-494c-9da1-553e7a2afd6e;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;41.01;Asia;Calm;;2025-11-10;2025-11-10 09:44:02.261487+00;2025-12-29 08:28:43.152381+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1762767891050_0.png""]";;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
6a0fdac1-4974-4d3f-88fb-637e3334ea9c;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;GBP/JPY;77.21;London;Calm;i was about to hold but the momentum is crazy;2025-11-11;2025-11-11 07:15:15.996516+00;2025-12-29 08:28:43.152381+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1762845397251_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1762845469627_0.png""]";;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
874a16fe-2e29-4664-98a2-50d7df4bf849;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;GBP/JPY;	-2.81;Asia;Calm;;2025-11-13;2025-11-13 08:29:46.619071+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
f2d02503-61a4-44ca-85a9-bec8d0c70632;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;GBP/JPY;12.69;Asia;Calm;;2025-11-12;2025-11-13 08:29:19.353966+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
9822a3bc-3971-40c2-a81c-eb405f89aded;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;GBP/JPY;0.71;Asia;Calm;;2025-11-13;2025-11-13 08:30:04.381965+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
46807a55-1689-4536-af91-d61462dce9c3;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;32.3;London;Calm;;2025-11-13;2025-11-13 08:30:19.355093+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
8be81b90-4149-4d73-9eab-ce81f5d36e17;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;35.9;London;Calm;break and trend;2025-11-13;2025-11-13 08:31:15.393932+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
59878454-00b5-4fa5-86a3-e65087272829;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;290907dc-9cfc-4872-94c1-03e6714b35fc;XAUUSD;	-2.36;Asia;Calm;;2025-11-14;2025-11-14 05:22:28.142863+00;2025-12-29 08:28:43.152381+00;;[];;223ab8d4-6b23-4e23-b241-2bb1f1a84d48;;;;;;;;;;false;;false;[]
412f1bc3-736a-483c-bf6c-a31c4d8286c3;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;30.31;London;Calm;;2025-12-03;2025-12-03 14:23:54.407316+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
73797a42-4530-48ac-a8e6-3192fcfc7960;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-24;London ;Calm;;2025-12-04;2025-12-05 02:07:26.010985+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
e2a0351c-bd33-45a3-8349-bfacc65f56ed;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;8.6;Asia;Calm;;2025-12-10;2025-12-12 06:52:10.631363+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
e963497b-0a16-4b49-b2bb-27bbc069fdc0;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-8.18;Asia;Calm;;2025-12-12;2025-12-12 06:52:29.273438+00;2025-12-29 08:28:43.152381+00;;[];;805c64b6-85d0-45c8-b557-163f7491fa3f;;;;;;;;;;false;;false;[]
74dc463d-ad55-43ca-8b51-5dceadd77768;4453cd26-25d0-4b4c-9da1-95e8acee5ce1;73e779c5-6698-4704-80f0-f2d6c57b18ff;USDJPY;	-250;NY;it's not bad like when i was losse i said alhamdulillah;analysis adrge neber but it was not A+ setup but alhamdulilah ;2025-12-18;2025-12-26 14:45:37.612902+00;2025-12-29 08:28:43.152381+00;;[];;ae35229f-e1d8-4984-9903-d25b3ca97b01;;;;;;;;;;false;;false;[]
1ef81167-a4f8-47fb-a6dd-4534e93ee700;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;USDJPY;	-13;Asia;calm;;2025-12-29;2025-12-30 04:40:14.041652+00;2025-12-30 04:40:14.041652+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767069610302.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767069610302.png""]";;26e6ed27-f0e9-470e-9c41-b0e8e081d94b;;;;;;;;;;false;;false;[]
40e53245-20f2-40e0-bc33-9c87b97a03d9;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;	-48.3;London;Calm;;2025-12-30;2025-12-30 11:21:50.421224+00;2025-12-30 11:21:50.421224+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767093703460.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767093703460.png""]";;;;;;;;;;;;false;;false;[]
ee6d1c03-5180-44a6-bd41-6966a81332a7;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;23.47;NY;Calm;respecting entry and time iss the key;2025-12-30;2025-12-31 04:45:43.107805+00;2025-12-31 04:45:43.107805+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767156339928.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767156339928.png""]";;;;;;;;;;;;false;;false;[]
a6c4757a-ee40-46e0-a62d-314862c98c3f;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;a831310a-cbcf-4faf-ab31-95ba579dc248;XAUUSD;104.84;NY;Calm;respecting entry time and entry model pays every time;2025-12-31;2025-12-31 13:48:17.271217+00;2025-12-31 13:48:17.271217+00;;[];;;;;;;;;;;;false;;false;[]
a9b5230d-9906-4509-a345-3727aae4433a;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;101.21;NY;Calm;it was over night poaition that was opened on dec 30;2025-12-31;2025-12-31 05:03:48.364751+00;2025-12-31 05:56:04.815407+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767157424958.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767157424958.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767160530246_0.png""]";;;;;;;;;;;;false;;false;[]
12cf2242-fadd-4362-a943-b515d925505b;e8fd3f47-f082-479d-b70f-c1f793ff91c8;;XAUUSD;60;London;;;2026-01-07;2026-01-10 07:07:17.908373+00;2026-01-10 07:07:17.908373+00;;[];;;Sell;0.03;4472.13;60;20;4453.4;;;;false;;false;[]
81936560-4cff-4581-829d-504e9ae9ac06;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;18.92;NY;Calm;took small trade just for fresh start of the new year but we might not wake up tho but we will live as long as allah keept us alive.;2025-12-31;2025-12-31 16:54:20.34953+00;2025-12-31 16:54:20.34953+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767200058235.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/729edbb5-3a37-4b62-b20b-2480dc5c7b2a/1767200058235.png""]";;26e6ed27-f0e9-470e-9c41-b0e8e081d94b;;;;;;;;;;false;;false;[]
c6ab9727-80a3-4afc-b114-b978245a92a0;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-51.54;Asia;wasn't calm;;2026-01-07;2026-01-11 14:02:51.823152+00;2026-01-11 14:02:51.823152+00;;[];;;;;;;;;;;;false;;false;[]
0f279cfe-c559-4a9a-bf19-de399354726c;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;43;;calm;"on the silver pair i had spotted daily key level mitgation followed by 4h crt on the dxy i have spoted a daily key level rejection to the down side , i saw that the correlation between pairs so i i used the 1h crt on gold for my entry 4h key level rejection > 1h ob mitgatio. and rejection>1h crt > 5m impulsive mss


qt";2026-01-06;2026-01-10 09:10:41.019601+00;2026-01-10 09:14:48.121025+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036385140_0.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036395608_0.jpg""]";;;Buy;;;;;;;;;false;;false;[]
b5a662f4-0d47-48b7-b322-7040a8fd7d45;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;0;market open ,asia;calm;"on the daily it mitgated a key level ( fvg)  than rejected it was also mitgating  a daily ob to the down side ( which is the oposite of my set up)  after that i went down to 4h and saw crt i went down to 15m saw an impolsive mss the tieing right at the close of ny i reentered the same set up after it hitted break eve even on the second trade it hitted be          


";2026-01-07;2026-01-10 09:14:29.639641+00;2026-01-10 09:15:20.61398+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036518841_0.jpg""]";;;Buy;;;;;;;;;false;;false;[]
127d2e5c-0042-4c4d-a40f-cd077ce94fb7;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;0;ny ;was not calm i was emotional and i existed good trade cuz i feared i would lose;"on the daily i saw key level mitgation and rejection there was also another rejecetion of a key levelthat is opposite to my setup , but i went with the one that formed crt first so i saw crt on 4h and i went down to 15m and marked the impolsive mss after alittle while the trade was edging on my stop lose so as it was my last trade before i pass the trade i got emotional and existed the trade with no concrete evidence to exist the trade
";2026-01-08;2026-01-10 09:17:06.016645+00;2026-01-10 09:17:25.026375+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036623097.jpg;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036623097.jpg""]";;;Buy;;;;;;;;;false;;false;[]
9daeb148-cade-4625-bcdb-563baa17f6bc;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-4.33;NY;wasn't calm;;2026-01-08;2026-01-11 14:03:26.253377+00;2026-01-11 14:03:26.253377+00;;[];;;;;;;;;;;;false;;false;[]
e2105e5e-2a30-4cc3-a32d-2de27c8ea09b;616f2a58-669b-4c40-822e-adfef7058906;;gold;	-195;ny;calm;"on the daily i saw it rejected from an ob and it also rejected from a fvg that is oposite to my setup also it made crt oposite to my set up but i still entred cuz the rejection the ob had more movment »»»»»»> than i went to 4h and marked my crt it made a double crt »»»»»»»»»>i went down to 15m and saw an imposive mss coming from the first crt than it swept asia and made another mss not an imposlive one i entred on the ob    


- 80 pips sl
- 280 pips tp";2026-01-09;2026-01-10 09:18:43.858933+00;2026-01-10 09:19:39.054337+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036722475.jpg;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036722475.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036731660_0.jpg"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768036736042_0.jpg""]";;;Sell;;;;;;;;;false;;false;[]
05df4264-8c58-4f2c-b9e9-e8996ce9fa75;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;14.32;London;Calm;;2026-01-07;2026-01-11 13:52:45.719595+00;2026-01-11 13:52:45.719595+00;;[];;;;;;;;;;;;false;;false;[]
91d406a2-5a01-46fa-9446-4f515db6e989;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-6.54;NY;wasn't calm;;2026-01-07;2026-01-11 13:53:18.98025+00;2026-01-11 13:53:18.98025+00;;[];;;;;;;;;;;;false;;false;[]
b4ee8774-92a4-40b1-b313-bc3c77ab6f78;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-14.52;NY;Calm;;2026-01-09;2026-01-11 13:53:46.423975+00;2026-01-11 13:53:46.423975+00;;[];;;;;;;;;;;;false;;false;[]
e30d29a7-dee0-4535-91d9-6f94c6e0a040;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-20.56;NY;Calm;;2026-01-05;2026-01-11 13:56:08.005745+00;2026-01-11 13:56:08.005745+00;;[];;;;;;;;;;;;false;;false;[]
820c5864-1397-4034-a566-be258c1a763c;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;6.45;London;Calm;;2026-01-07;2026-01-11 13:57:01.815873+00;2026-01-11 13:57:01.815873+00;;[];;;;;;;;;;;;false;;false;[]
37abc7a6-e3ae-473a-bc34-e191110e2210;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-5.46;NY;Calm;;2026-01-07;2026-01-11 13:57:31.169399+00;2026-01-11 13:57:31.169399+00;;[];;;;;;;;;;;;false;;false;[]
c8d636fa-ff45-4e95-bdad-6f64368d37c7;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-4.62;NY;Calm;;2026-01-09;2026-01-11 13:58:12.45998+00;2026-01-11 13:58:12.45998+00;;[];;;;;;;;;;;;false;;false;[]
4508e21d-19e0-4589-a697-8bda9b3fbe37;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-5.16;London;wasn't calm;;2026-01-07;2026-01-11 14:01:33.741834+00;2026-01-11 14:01:33.741834+00;;[];;;;;;;;;;;;false;;false;[]
6833ed8b-f867-4a6b-b081-7d135f5c1a95;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;f0926cf5-4c72-46a1-889a-4a166ece55f4;XAUUSD;	-45.15;NY;wasn't calm;;2026-01-07;2026-01-11 14:02:16.804595+00;2026-01-11 14:02:16.804595+00;;[];;;;;;;;;;;;false;;false;[]
10f9317e-d905-4a12-b2d6-337db0204de3;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;7ca3c91b-c00f-4eb4-8c39-ca95dad2f546;XAUUSD;	-26.38;NY;Calm;;2026-01-09;2026-01-11 13:58:44.725357+00;2026-01-11 14:06:39.964577+00;;[];;;;;;;;;;;;false;;false;[]
24fe5204-01d3-4442-b2c7-9c9601bc0247;616f2a58-669b-4c40-822e-adfef7058906;da08cb62-eb9a-481c-8dc5-fbe4b4744754;gold;	-200;ny;emotional and did not follow my plan;i did not follow my plan on this trade i entred blindly counting on economic new which is not in my strategy i was emotional;2026-01-12;2026-01-13 12:56:31.77748+00;2026-01-13 12:56:31.77748+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768308986896.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768308986896.png""]";;;Buy;0.12;;900;200;;;;;false;;false;[]
b65ba426-4faf-4cd0-8dd2-81f765346737;616f2a58-669b-4c40-822e-adfef7058906;b2688c4d-3d99-41df-a6c3-e5f0c62d9240;gold;	-36;ny close;i did not follow my plan ;i did now follwo my plan there wasn't even a set up i just entered blindly;2026-01-12;2026-01-13 13:03:37.032425+00;2026-01-13 13:03:37.032425+00;https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768309412517.png;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768309412517.png""]";;;Buy;;;250;36;;;;;false;;false;[]
deda4f24-e735-4271-b221-c8a5660819db;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;0;ny;calm;market was up side - pulled into 4h key level - made a 4h crt - 15m mss entry on bb - entered around 11 - traget 1:3 - i did be when the second push happened - after the second push it hit be;2026-01-28;2026-01-28 18:27:44.551203+00;2026-01-28 18:28:10.781757+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1769624878219_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1769624881223_0.png""]";;;Buy;;	-0.00002;510;170;;;;;false;;false;[]
2552bd01-d770-4675-9e42-606ed857f93f;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-32.46;London;wasn't calm;;2026-01-16;2026-01-31 04:44:22.530583+00;2026-01-31 04:44:22.530583+00;;[];;;;;;;;;;;;false;;false;[]
741dcf6c-1f64-473c-9317-9253cee1dfc2;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-16.42;London;wasn't calm;;2026-01-21;2026-01-31 04:45:55.695004+00;2026-01-31 04:45:55.695004+00;;[];;;;;;;;;;;;false;;false;[]
60b38a12-fc29-4cb2-ad5d-ce86ce8760a7;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;6.59;London;wasn't calm;;2026-01-27;2026-01-31 04:48:03.670143+00;2026-01-31 04:48:03.670143+00;;[];;;;;;;;;;;;false;;false;[]
3782744c-b9b1-47b4-b71f-7a6d906c71f4;729edbb5-3a37-4b62-b20b-2480dc5c7b2a;8e475129-b68f-4945-b3cb-d643e1a1e6d3;XAUUSD;	-25.61;London;wasn't calm;;2026-01-29;2026-01-31 04:50:33.810858+00;2026-01-31 04:50:33.810858+00;;[];;;;;;;;;;;;false;;false;[]
b64c9fc1-3d3d-4da9-8e09-aacd688a91fd;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;0;london;calm and followed the plan and waited for entry ;"4h key level rejection
- 1h crt
- correlation between silver and gold 
- did not correlate with dxy on dxy it showed neither bias \
- 5m impolsive mss
- entry on bb
- the trade was choppy i did break even when the second push happened my mistake was the trade was choppy so the second push be should not have been applied 
- entered it aroun 11 existed around 3";2026-01-14;2026-01-14 12:11:01.508238+00;2026-01-14 12:21:34.959088+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768392681571_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768392688271_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768392818216_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768392823608_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393293598_0.png""]";;;Buy;0.05;;100;30;;;;;false;;false;[]
4063034b-0654-479e-a9a9-0697a00de92a;616f2a58-669b-4c40-822e-adfef7058906;b2688c4d-3d99-41df-a6c3-e5f0c62d9240;gold;290;LONDON - NEWYORK;calm and followed the plan and waited for entry and also waited for full tp;"	-on the daily it rejected from keylevel
-on 4h i found crt
-i went down to 15m and saw impolsive mss 
- than i entered
- there was cpi and i held through cpi after doing break even";2026-01-13;2026-01-13 14:29:38.963602+00;2026-01-13 14:31:31.965311+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314597938_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314603494_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314688398_0.png""]";;;Buy;;;290;123;;;;;false;;false;[]
b4d83fae-1631-4e1c-a246-14ab3bd54b3e;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;	-29;london;calm;"





HTF structure: Market rejected four-hour key level

1H CRT: Downside CRT present, but missed during analysis — perception error, not intentional

Entry: 5-minute order block after impulsive downward MSS

DXY correlation: Neutral — mitigated both upside and downside POIs

Silver correlation: Both downside and upside CRTs completed

Observation: Only gold CRT remained active

Outcome: Stop-loss hit

Lesson: Perception matters; missing CRTs can turn technically valid setups into losses

entered around 3 and sl hit around 3;15";2026-01-14;2026-01-14 12:19:14.289059+00;2026-01-14 12:21:26.174863+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393167515_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393178064_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393193720_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393208870_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768393284543_0.png""]";;;Sell;0.09;;100;28.99999;;;;;false;;false;[]
5f3e54d0-3dd9-48d7-a72b-3757de6b68ef;616f2a58-669b-4c40-822e-adfef7058906;1813ed5d-32a6-4998-9981-86af54ca7f08;gold;	-30;london;calm;"the setup was a win setup but sadly the spread tapped me out

-on the daily it rejected from keylevel -on 4h i found crt -i went down to 15m and saw impolsive mss - than i entered - there was ";2026-01-13;2026-01-13 14:33:40.72422+00;2026-01-13 14:34:22.131244+00;;"[""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314836997_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314842580_0.png"",""https://bduwtkejrfmcggfwniqe.supabase.co/storage/v1/object/public/prop-firm-screenshots/616f2a58-669b-4c40-822e-adfef7058906/1768314858499_0.png""]";;;Buy;0.04;;103;30;;;;;false;;false;[]
